InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537434,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,1,2010-12-06 16:57,7.62,,United Kingdom
565415,21888,BINGO SET,1,2011-09-04 12:00,3.75,14067.0,United Kingdom
579512,23313,VINTAGE CHRISTMAS BUNTING,5,2011-11-29 16:47,10.79,,United Kingdom
573585,21035,SET/2 RED RETROSPOT TEA TOWELS ,2,2011-10-31 14:41,6.63,,United Kingdom
C579889,23245,SET OF 3 REGENCY CAKE TINS,-8,2011-12-01 8:12,4.15,13853.0,United Kingdom
544434,23000,TRAVEL CARD WALLET TRANSPORT,1,2011-02-18 16:12,0.83,,United Kingdom
565388,20727,LUNCH BAG  BLACK SKULL.,4,2011-09-02 15:56,1.65,14415.0,United Kingdom
555383,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-06-02 15:13,4.95,12517.0,Germany
539631,22161,HEART DECORATION RUSTIC HANGING ,1,2010-12-20 15:03,0.81,,United Kingdom
571283,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-10-16 13:51,4.95,16533.0,United Kingdom
568527,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-09-27 13:21,4.15,13178.0,United Kingdom
541788,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2011-01-21 13:05,4.95,13999.0,United Kingdom
574941,21791,VINTAGE HEADS AND TAILS CARD GAME ,210,2011-11-07 17:42,2.95,,United Kingdom
561371,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1,2011-07-26 16:25,4.13,,United Kingdom
550453,21693,SMALL HAMMERED SILVER CANDLEPOT ,24,2011-04-18 12:58,2.95,16226.0,United Kingdom
578844,20674,GREEN POLKADOT BOWL,2,2011-11-25 16:14,2.46,,United Kingdom
556257,22627,MINT KITCHEN SCALES,2,2011-06-09 17:47,8.5,17576.0,United Kingdom
568314,22436,12 COLOURED PARTY BALLOONS,6,2011-09-26 12:58,0.65,14387.0,United Kingdom
541830,22945,CHRISTMAS METAL TAGS ASSORTED ,1,2011-01-21 17:09,10.79,,United Kingdom
555397,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-06-02 17:26,16.63,,United Kingdom
581219,22155,STAR DECORATION RUSTIC,3,2011-12-08 9:28,0.83,,United Kingdom
547871,22525,CHILDRENS GARDEN GLOVES PINK,2,2011-03-27 14:28,1.25,16931.0,United Kingdom
573006,23298,SPOTTY BUNTING,10,2011-10-27 12:16,4.95,16232.0,United Kingdom
540681,84923,PINK BUTTERFLY HANDBAG W BOBBLES,1,2011-01-10 16:25,4.21,,United Kingdom
578277,21470,FLOWER VINE RAFFIA FOOD COVER,1,2011-11-23 13:51,3.75,12723.0,France
559878,22891,TEA FOR ONE POLKADOT,1,2011-07-13 11:19,4.25,15493.0,United Kingdom
545530,85099B,JUMBO BAG RED RETROSPOT,10,2011-03-03 13:45,1.95,17416.0,United Kingdom
559816,21557,SET OF 6 FUNKY BEAKERS,6,2011-07-12 16:11,2.46,,United Kingdom
577855,21207,SKULL AND CROSSBONES  GARLAND ,1,2011-11-22 11:18,1.65,15877.0,United Kingdom
580125,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-12-01 17:16,1.25,13089.0,United Kingdom
563090,22741,FUNKY DIVA PEN,48,2011-08-11 17:00,0.85,16186.0,United Kingdom
544816,23006,TRAVEL CARD WALLET FLOWER MEADOW,24,2011-02-23 16:41,0.42,13090.0,United Kingdom
537765,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2010-12-08 12:08,1.25,14606.0,United Kingdom
566117,46000M,POLYESTER FILLER PAD 45x45cm,10,2011-09-09 10:54,1.55,17965.0,United Kingdom
574327,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-04 9:03,2.95,13013.0,United Kingdom
574328,22632,HAND WARMER RED RETROSPOT,96,2011-11-04 9:05,1.85,13081.0,United Kingdom
576339,20728,LUNCH BAG CARS BLUE,1,2011-11-14 15:27,4.13,14096.0,United Kingdom
543306,21156,RETROSPOT CHILDRENS APRON,1,2011-02-07 11:56,1.95,16686.0,United Kingdom
562717,18094C,WHITE AND BLUE CERAMIC OIL BURNER,2,2011-08-08 15:42,2.46,,United Kingdom
550334,22151,PLACE SETTING WHITE HEART,72,2011-04-17 14:09,0.42,17320.0,United Kingdom
569406,21677,HEARTS  STICKERS,24,2011-10-04 9:09,0.85,16253.0,United Kingdom
575952,21916,SET 12 RETRO WHITE CHALK STICKS,2,2011-11-13 11:55,0.42,16015.0,United Kingdom
569528,23203,JUMBO BAG VINTAGE DOILY ,10,2011-10-04 14:53,2.08,16242.0,United Kingdom
537240,90010E,AMBER GLASS/SILVER BRACELET,4,2010-12-06 10:08,9.34,,United Kingdom
566298,23414,ZINC BOX SIGN HOME,2,2011-09-11 15:52,9.95,14030.0,United Kingdom
548371,21240,BLUE POLKADOT CUP,350,2011-03-30 16:28,0.72,17757.0,United Kingdom
552668,85099B,JUMBO BAG RED RETROSPOT,1,2011-05-10 15:05,4.13,,United Kingdom
560920,20677,PINK POLKADOT BOWL,8,2011-07-21 18:36,1.25,15370.0,United Kingdom
564516,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,2011-08-25 14:45,4.13,,United Kingdom
546563,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-03-15 10:49,5.95,15047.0,United Kingdom
576779,22142,CHRISTMAS CRAFT WHITE FAIRY ,2,2011-11-16 13:25,1.45,14554.0,United Kingdom
546635,22659,LUNCH BOX I LOVE LONDON,1,2011-03-15 12:11,1.95,16392.0,United Kingdom
576590,22736,RIBBON REEL MAKING SNOWMEN ,10,2011-11-15 14:30,1.65,16240.0,United Kingdom
570388,23170,REGENCY TEA PLATE ROSES ,12,2011-10-10 12:37,1.65,14911.0,EIRE
581492,85099C,JUMBO  BAG BAROQUE BLACK WHITE,7,2011-12-09 10:03,4.13,,United Kingdom
568992,20754,RETROSPOT RED WASHING UP GLOVES,1,2011-09-29 16:48,2.1,17218.0,United Kingdom
564642,21982,PACK OF 12 SUKI TISSUES ,24,2011-08-26 13:22,0.29,13527.0,United Kingdom
539451,82551,LAUNDRY 15C METAL SIGN,1,2010-12-17 16:59,2.51,,United Kingdom
552803,82578,KITCHEN METAL SIGN,6,2011-05-11 12:32,0.55,14573.0,United Kingdom
536876,85167B,BLACK GRAND BAROQUE PHOTO FRAME,2,2010-12-03 11:36,8.47,,United Kingdom
580831,22900,SET 2 TEA TOWELS I LOVE LONDON ,12,2011-12-06 11:39,3.25,14418.0,United Kingdom
577532,72127,COLUMBIAN CANDLE ROUND ,3,2011-11-20 14:01,1.25,16666.0,United Kingdom
541974,22561,WOODEN SCHOOL COLOURING SET,1,2011-01-24 14:16,1.65,14541.0,United Kingdom
571713,21544,SKULLS  WATER TRANSFER TATTOOS ,3,2011-10-18 16:58,1.63,,United Kingdom
580136,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2011-12-01 19:42,2.1,17841.0,United Kingdom
579508,23344,JUMBO BAG 50'S CHRISTMAS ,3,2011-11-29 16:33,4.13,,United Kingdom
538683,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,2010-12-13 17:40,2.55,14525.0,United Kingdom
570187,22204,MILK PAN BLUE POLKADOT,1,2011-10-07 15:09,7.46,,United Kingdom
551399,20622,VIPPASSPORT COVER ,4,2011-04-28 13:17,2.1,17874.0,United Kingdom
552687,84519B,CARROT CHARLIE+LOLA COASTER SET,2,2011-05-10 15:09,5.79,,United Kingdom
547248,22796,PHOTO FRAME 3 CLASSIC HANGING,1,2011-03-22 9:23,20.79,,United Kingdom
537638,22184,CAKE STAND VICTORIAN FILIGREE LARGE,3,2010-12-07 15:28,8.47,,United Kingdom
573358,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-10-30 12:46,2.95,17213.0,United Kingdom
553074,23202,JUMBO BAG VINTAGE LEAF,1,2011-05-13 11:45,2.08,15529.0,United Kingdom
549989,22776,SWEETHEART CAKESTAND 3 TIER,2,2011-04-13 16:58,9.95,13221.0,United Kingdom
573373,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,2011-10-30 13:37,0.85,14684.0,United Kingdom
538849,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,2010-12-14 13:31,7.95,14415.0,United Kingdom
544214,20723,STRAWBERRY CHARLOTTE BAG,29,2011-02-17 11:19,2.46,,United Kingdom
571247,23247,BISCUIT TIN 50'S CHRISTMAS,6,2011-10-14 16:04,2.89,15826.0,United Kingdom
579297,21986,PACK OF 12 PINK POLKADOT TISSUES,1,2011-11-29 11:23,0.79,,United Kingdom
546108,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2011-03-09 12:35,3.75,15529.0,United Kingdom
543345,21213,PACK OF 72 SKULL CAKE CASES,1,2011-02-07 12:29,1.25,,United Kingdom
560736,23229,VINTAGE DONKEY TAIL GAME ,6,2011-07-20 15:33,3.75,15260.0,United Kingdom
570215,22571,ROCKING HORSE RED CHRISTMAS ,12,2011-10-09 11:53,0.85,16066.0,United Kingdom
554117,23300,GARDENERS KNEELING PAD CUP OF TEA ,6,2011-05-22 15:12,1.65,13758.0,United Kingdom
555276,85227,SET OF 6 3D KIT CARDS FOR KIDS,2,2011-06-01 17:28,1.63,,United Kingdom
568949,22576,SWALLOW WOODEN CHRISTMAS DECORATION,2,2011-09-29 15:13,1.63,,United Kingdom
541252,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,2011-01-16 13:41,2.95,13064.0,United Kingdom
566446,23395,BELLE JARDINIERE CUSHION COVER,1,2011-09-12 15:40,10.79,,United Kingdom
570672,22759,SET OF 3 NOTEBOOKS IN PARCEL,24,2011-10-11 14:52,1.65,12536.0,France
578854,23202,JUMBO BAG VINTAGE LEAF,20,2011-11-27 11:15,2.08,14859.0,United Kingdom
574575,23332,IVORY WICKER HEART LARGE,4,2011-11-04 17:03,1.65,14971.0,United Kingdom
568721,22189,CREAM HEART CARD HOLDER,1,2011-09-28 16:24,8.29,,United Kingdom
537666,22276,WASH BAG VINTAGE ROSE PAISLEY,2,2010-12-07 18:36,5.91,,United Kingdom
559672,22989,SET 2 PANTRY DESIGN TEA TOWELS,4,2011-07-11 14:04,3.25,14796.0,United Kingdom
560937,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-07-22 10:52,0.95,17920.0,United Kingdom
550542,22501,PICNIC BASKET WICKER LARGE,1,2011-04-19 11:37,20.79,,United Kingdom
568239,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-09-26 12:02,3.75,18205.0,United Kingdom
574660,22082,RIBBON REEL STRIPES DESIGN ,1,2011-11-06 11:55,1.65,15407.0,United Kingdom
557122,22715,CARD WEDDING DAY,12,2011-06-16 17:37,0.42,16558.0,United Kingdom
550918,21896,POTTING SHED TWINE,6,2011-04-21 14:03,2.1,17630.0,United Kingdom
539240,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-16 13:15,0.85,15194.0,United Kingdom
544160,21916,SET 12 RETRO WHITE CHALK STICKS,8,2011-02-16 12:49,0.42,16494.0,United Kingdom
575683,22767,TRIPLE PHOTO FRAME CORNICE ,6,2011-11-10 15:51,9.95,17389.0,United Kingdom
581492,22358,KINGS CHOICE TEA CADDY ,1,2011-12-09 10:03,5.79,,United Kingdom
580555,22767,TRIPLE PHOTO FRAME CORNICE ,2,2011-12-05 10:18,9.95,14911.0,EIRE
574076,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-11-02 15:38,1.25,,United Kingdom
547063,22951,60 CAKE CASES DOLLY GIRL DESIGN,6,2011-03-20 13:33,0.55,14769.0,United Kingdom
539436,84913A,SOFT PINK ROSE TOWEL ,1,2010-12-17 14:49,3.36,,United Kingdom
567145,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2011-09-16 15:09,1.25,12921.0,United Kingdom
553461,21090,SET/6 COLLAGE PAPER PLATES,24,2011-05-17 10:57,0.39,16316.0,United Kingdom
544885,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2011-02-24 11:38,1.25,14243.0,United Kingdom
576213,15056P,EDWARDIAN PARASOL PINK,1,2011-11-14 12:47,5.95,18117.0,United Kingdom
550997,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,1,2011-04-26 9:04,12.75,17735.0,United Kingdom
569046,22809,SET OF 6 T-LIGHTS SANTA,12,2011-09-30 10:48,2.95,14422.0,United Kingdom
558315,23080,RED METAL BOX TOP SECRET,2,2011-06-28 11:44,8.25,15065.0,United Kingdom
571883,21823,PAINTED METAL HEART WITH HOLLY BELL,10,2011-10-19 13:58,0.39,14704.0,United Kingdom
568719,22469,HEART OF WICKER SMALL,6,2011-09-28 16:19,3.29,,United Kingdom
552702,84950,ASSORTED COLOUR T-LIGHT HOLDER,6,2011-05-10 16:00,1.38,,United Kingdom
550206,21424,WOODLAND STORAGE BOX LARGE ,1,2011-04-15 10:38,6.63,,United Kingdom
578302,23209,LUNCH BAG VINTAGE DOILY ,10,2011-11-23 15:23,1.65,16057.0,United Kingdom
571308,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2011-10-17 10:10,1.95,12475.0,Germany
575637,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-10 13:46,4.95,16904.0,United Kingdom
564336,47590B,PINK HAPPY BIRTHDAY BUNTING,2,2011-08-24 14:28,5.45,12748.0,United Kingdom
547875,22265,EASTER DECORATION NATURAL CHICK,48,2011-03-27 15:40,0.65,13408.0,United Kingdom
560545,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2011-07-19 12:38,1.65,12569.0,Germany
538597,21918,SET 12 KIDS COLOUR  CHALK STICKS,6,2010-12-13 12:26,0.42,15555.0,United Kingdom
553683,22900, SET 2 TEA TOWELS I LOVE LONDON ,12,2011-05-18 13:50,3.25,14060.0,United Kingdom
552731,22551,PLASTERS IN TIN SPACEBOY,12,2011-05-11 10:43,1.65,12372.0,Denmark
569580,22065,CHRISTMAS PUDDING TRINKET POT ,10,2011-10-05 11:16,0.39,15039.0,United Kingdom
549166,44265,,3,2011-04-06 17:21,0.0,,United Kingdom
537262,22680,FRENCH BLUE METAL DOOR SIGN 5,2,2010-12-06 11:26,1.25,15039.0,United Kingdom
581217,23173,REGENCY TEAPOT ROSES ,1,2011-12-08 9:20,19.96,,United Kingdom
545545,22998,TRAVEL CARD WALLET KEEP CALM,1,2011-03-03 15:02,0.42,17841.0,United Kingdom
546159,21154,RED RETROSPOT OVEN GLOVE ,10,2011-03-10 9:41,1.25,16471.0,United Kingdom
544572,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-02-21 13:21,1.25,14639.0,United Kingdom
573999,22470,HEART OF WICKER LARGE,6,2011-11-02 11:43,2.95,12779.0,Poland
546502,22429,ENAMEL MEASURING JUG CREAM,1,2011-03-14 11:46,4.25,16005.0,United Kingdom
551997,21884,CAKES AND BOWS GIFT  TAPE,1,2011-05-05 15:47,1.63,,United Kingdom
570102,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2011-10-07 12:17,2.1,16455.0,United Kingdom
555945,22624,IVORY KITCHEN SCALES,12,2011-06-08 10:36,7.65,17409.0,United Kingdom
561882,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-07-31 12:52,5.95,13388.0,United Kingdom
557442,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-06-20 12:53,11.95,14808.0,United Kingdom
580296,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,10,2011-12-02 13:49,0.79,13780.0,United Kingdom
567878,22961,JAM MAKING SET PRINTED,2,2011-09-22 14:42,1.45,16910.0,United Kingdom
572552,20724,RED RETROSPOT CHARLOTTE BAG,3,2011-10-24 17:07,1.63,14096.0,United Kingdom
568231,22712,CARD DOLLY GIRL ,24,2011-09-26 11:19,0.42,14808.0,United Kingdom
541485,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,2011-01-18 13:05,9.95,18118.0,United Kingdom
575690,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-11-10 16:20,1.65,14189.0,United Kingdom
564168,22488,NATURAL SLATE RECTANGLE CHALKBOARD,3,2011-08-23 13:51,1.65,16794.0,United Kingdom
571323,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-10-17 11:07,1.95,13534.0,United Kingdom
576141,22082,RIBBON REEL STRIPES DESIGN ,10,2011-11-14 10:47,1.65,14911.0,EIRE
542789,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-02-01 10:38,1.25,17511.0,United Kingdom
544303,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-02-17 13:28,2.55,18116.0,United Kingdom
557264,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,2011-06-19 11:09,0.29,13618.0,United Kingdom
548448,21156,RETROSPOT CHILDRENS APRON,5,2011-03-31 11:07,1.95,18041.0,United Kingdom
577049,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-11-17 13:58,2.25,17397.0,United Kingdom
571713,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2011-10-18 16:58,0.83,,United Kingdom
552828,47566,PARTY BUNTING,4,2011-05-11 13:23,4.95,13662.0,United Kingdom
579135,23356,LOVE HOT WATER BOTTLE,1,2011-11-28 12:44,5.95,18096.0,United Kingdom
574885,23476,WOODLAND LARGE RED FELT HEART,12,2011-11-07 14:01,1.25,12472.0,Germany
546523,22979,PANTRY WASHING UP BRUSH,12,2011-03-14 12:42,1.45,13319.0,United Kingdom
C570099,21936,RED RETROSPOT PICNIC BAG,-5,2011-10-07 12:11,1.65,13798.0,United Kingdom
561371,17129F,BLUE GLASS GEMS IN BAG,3,2011-07-26 16:25,1.63,,United Kingdom
578344,22571,ROCKING HORSE RED CHRISTMAS ,3,2011-11-24 9:21,1.63,,United Kingdom
577393,22988,SOLDIERS EGG CUP ,144,2011-11-18 17:06,1.06,14031.0,United Kingdom
576916,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-11-17 10:24,2.95,14655.0,United Kingdom
573601,72801c,4 ROSE PINK DINNER CANDLES,1,2011-10-31 15:24,2.46,,United Kingdom
566087,22960,JAM MAKING SET WITH JARS,6,2011-09-09 10:24,4.25,13319.0,United Kingdom
542398,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-01-27 15:36,0.85,13174.0,United Kingdom
572553,21232,STRAWBERRY CERAMIC TRINKET POT,1,2011-10-24 17:09,2.46,,United Kingdom
580730,23416,CHAMBRE HOOK,1,2011-12-05 17:28,3.29,,United Kingdom
540113,22227,HANGING HEART MIRROR DECORATION ,24,2011-01-05 9:11,0.65,13126.0,United Kingdom
577058,23332,IVORY WICKER HEART LARGE,4,2011-11-17 14:29,1.65,18122.0,United Kingdom
563404,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-08-16 11:04,5.95,16303.0,United Kingdom
572045,21479,WHITE SKULL HOT WATER BOTTLE ,2,2011-10-20 12:11,4.25,14527.0,United Kingdom
568882,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-09-29 12:39,0.85,12839.0,United Kingdom
552520,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-05-09 16:34,4.13,,United Kingdom
551471,47599A,PINK PARTY BAGS,1,2011-04-28 16:40,2.1,16370.0,United Kingdom
562725,20766,GARDEN PATH SKETCHBOOK,4,2011-08-09 9:04,3.75,17302.0,United Kingdom
554598,21462,"NURSERY A,B,C PAINTED LETTERS",1,2011-05-25 11:12,6.75,13263.0,United Kingdom
567509,22727,ALARM CLOCK BAKELIKE RED ,4,2011-09-20 14:51,3.39,14298.0,United Kingdom
541421,22884,NUMBER TILE VINTAGE FONT 5,1,2011-01-17 17:44,4.13,,United Kingdom
558461,22918,HERB MARKER PARSLEY,2,2011-06-29 15:03,0.65,13263.0,United Kingdom
567928,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-09-22 17:31,2.95,12380.0,Belgium
548260,22766,PHOTO FRAME CORNICE,4,2011-03-30 11:18,2.95,15373.0,United Kingdom
562720,23242,TREASURE TIN BUFFALO BILL ,2,2011-08-08 16:18,2.08,15033.0,United Kingdom
569123,22138,BAKING SET 9 PIECE RETROSPOT ,2,2011-09-30 13:09,4.95,12748.0,United Kingdom
545872,20711,JUMBO BAG TOYS ,2,2011-03-07 14:51,1.95,15752.0,United Kingdom
551160,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-04-26 15:04,1.25,15237.0,United Kingdom
540168,85099F,JUMBO BAG STRAWBERRY,6,2011-01-05 12:15,1.95,13715.0,United Kingdom
553227,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-05-16 10:46,3.75,14211.0,United Kingdom
542936,84596G,SMALL CHOCOLATES PINK BOWL,1,2011-02-02 11:10,1.25,,United Kingdom
549833,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-12 13:19,1.69,13458.0,United Kingdom
578977,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-11-27 15:18,1.25,17231.0,United Kingdom
574068,22738,RIBBON REEL SNOWY VILLAGE,10,2011-11-02 14:51,1.65,12490.0,France
549262,21993,FLORAL FOLK STATIONERY SET,3,2011-04-07 12:38,2.95,14465.0,United Kingdom
569491,23237,SET OF 4 KNICK KNACK TINS LEAF,2,2011-10-04 13:25,4.15,14056.0,United Kingdom
540821,20819,SILVER TEDDY BEAR,3,2011-01-11 13:16,2.51,,United Kingdom
539309,22966,GINGERBREAD MAN COOKIE CUTTER,12,2010-12-16 17:49,1.25,16945.0,United Kingdom
564974,23205,CHARLOTTE BAG VINTAGE ALPHABET ,1,2011-08-31 15:32,1.63,,United Kingdom
563016,22423,REGENCY CAKESTAND 3 TIER,3,2011-08-11 12:44,12.75,15358.0,United Kingdom
538597,21824,PAINTED METAL STAR WITH HOLLY BELLS,5,2010-12-13 12:26,1.45,15555.0,United Kingdom
580737,23291,DOLLY GIRL CHILDRENS CUP,8,2011-12-06 9:05,1.25,14140.0,United Kingdom
545441,22956,36 FOIL HEART CAKE CASES,3,2011-03-02 16:17,2.1,14657.0,United Kingdom
576062,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-11-13 15:30,0.42,12867.0,United Kingdom
539437,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2010-12-17 14:54,5.91,,United Kingdom
537781,22570,FELTCRAFT CUSHION RABBIT,1,2010-12-08 12:46,3.75,17341.0,United Kingdom
546909,22971,QUEENS GUARD COFFEE MUG,6,2011-03-17 19:01,2.55,14056.0,United Kingdom
563745,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2011-08-19 9:38,1.25,15159.0,United Kingdom
544681,82600,NO SINGING METAL SIGN,1,2011-02-22 16:28,4.13,,United Kingdom
562014,23200,JUMBO BAG PEARS,10,2011-08-01 14:05,2.08,14341.0,United Kingdom
540848,20973,12 PENCIL SMALL TUBE WOODLAND,1,2011-01-12 9:26,1.28,,United Kingdom
579432,84692,BOX OF 24 COCKTAIL PARASOLS,4,2011-11-29 13:12,0.42,15311.0,United Kingdom
568066,85114A,BLACK ENCHANTED FOREST PLACEMAT,6,2011-09-23 13:48,1.65,14529.0,United Kingdom
580660,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-12-05 13:49,1.25,16592.0,United Kingdom
547000,21931,JUMBO STORAGE BAG SUKI,30,2011-03-18 13:51,1.95,14282.0,United Kingdom
551713,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-05-03 15:12,0.85,16230.0,United Kingdom
563193,20726,LUNCH BAG WOODLAND,1,2011-08-12 16:30,4.13,,United Kingdom
550613,23201,JUMBO BAG ALPHABET,100,2011-04-19 12:26,1.79,16180.0,United Kingdom
552055,22722,SET OF 6 SPICE TINS PANTRY DESIGN,12,2011-05-06 10:32,3.95,16353.0,United Kingdom
562368,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2011-08-04 14:06,1.69,16570.0,United Kingdom
555397,21982,PACK OF 12 SUKI TISSUES ,1,2011-06-02 17:26,0.83,,United Kingdom
541999,21069,VINTAGE BILLBOARD TEA MUG,1,2011-01-25 10:45,2.46,,United Kingdom
548358,47580,TEA TIME DES TEA COSY,6,2011-03-30 15:29,2.55,15832.0,United Kingdom
545895,22631,CIRCUS PARADE LUNCH BOX ,1,2011-03-07 17:14,4.13,,United Kingdom
554948,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-05-27 14:29,2.1,14447.0,United Kingdom
572103,20617,FIRST CLASS PASSPORT COVER ,1,2011-10-20 15:57,2.1,17571.0,United Kingdom
562518,23225,CHERUB HEART DECORATION SILVER ,12,2011-08-05 12:30,0.83,16818.0,United Kingdom
537638,21741,COSY SLIPPER SHOES LARGE GREEN,1,2010-12-07 15:28,5.91,,United Kingdom
576653,21977,PACK OF 60 PINK PAISLEY CAKE CASES,240,2011-11-16 10:45,0.42,14156.0,EIRE
577794,22959,WRAP CHRISTMAS VILLAGE,25,2011-11-21 16:48,0.42,14030.0,United Kingdom
564078,84997B,CHILDRENS CUTLERY RETROSPOT RED ,12,2011-08-22 15:43,4.15,17083.0,United Kingdom
580908,22517,CHILDS GARDEN RAKE PINK,1,2011-12-06 13:20,2.1,16495.0,United Kingdom
578841,84826,ASSTD DESIGN 3D PAPER STICKERS,12540,2011-11-25 15:57,0.0,13256.0,United Kingdom
580260,85150,LADIES & GENTLEMEN METAL SIGN,3,2011-12-02 12:36,2.55,14085.0,United Kingdom
572550,21258,VICTORIAN SEWING BOX LARGE,2,2011-10-24 17:06,24.96,,United Kingdom
544772,21947,SET OF 6 HEART CHOPSTICKS,1,2011-02-23 11:12,2.46,,United Kingdom
543734,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-02-11 12:22,0.85,17512.0,United Kingdom
566985,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-09-16 10:42,8.29,,United Kingdom
547042,22477,WATERING CAN GARDEN MARKER,1,2011-03-20 11:00,2.46,,United Kingdom
578344,22358,KINGS CHOICE TEA CADDY ,1,2011-11-24 9:21,5.79,,United Kingdom
539492,22791,T-LIGHT GLASS FLUTED ANTIQUE,2,2010-12-20 10:14,2.51,,United Kingdom
575477,22781,GUMBALL MAGAZINE RACK,2,2011-11-09 16:14,14.96,,United Kingdom
536739,85064,CREAM SWEETHEART LETTER RACK,2,2010-12-02 13:08,5.45,14180.0,United Kingdom
539437,22567,20 DOLLY PEGS RETROSPOT,1,2010-12-17 14:54,2.51,,United Kingdom
537995,20973,12 PENCIL SMALL TUBE WOODLAND,24,2010-12-09 11:39,0.65,12712.0,Germany
537250,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2010-12-06 10:43,4.95,12708.0,Germany
557937,22669,RED BABY BUNTING ,1,2011-06-23 15:30,5.79,,United Kingdom
557496,22692,DOORMAT WELCOME TO OUR HOME,1,2011-06-20 15:19,16.63,,United Kingdom
560601,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2011-07-19 17:17,2.95,16764.0,United Kingdom
545897,85131D,BEADED CRYSTAL HEART PINK ON STICK,9,2011-03-07 17:22,0.83,,United Kingdom
554489,21888,BINGO SET,12,2011-05-24 13:46,3.75,17272.0,United Kingdom
567673,23004,TRAVEL CARD WALLET PANTRY,1,2011-09-21 15:43,0.83,,United Kingdom
559923,22551,PLASTERS IN TIN SPACEBOY,1,2011-07-13 16:07,3.29,,United Kingdom
580909,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-12-06 13:27,2.08,18225.0,United Kingdom
580133,20996,JAZZ HEARTS ADDRESS BOOK,24,2011-12-01 18:43,0.19,15531.0,United Kingdom
537192,22065,CHRISTMAS PUDDING TRINKET POT ,2,2010-12-05 13:42,1.45,16402.0,United Kingdom
